Unique ID,Email,Date Taken (America/New_York),Time Taken (America/New_York),Browser,OS,City,Country,Referrer,Time Spent,Q1 - Which Title Best Fits your Current Role?,Q2 - Did you switch careers into Data?,Q3 - Current Yearly Salary (in USD),Q4 - What Industry do you work in?,Q5 - Favorite Programming Language,Q6 - How Happy are you in your Current Position with the following? (Salary),Q6 - How Happy are you in your Current Position with the following? (Work/Life Balance),Q6 - How Happy are you in your Current Position with the following? (Coworkers),Q6 - How Happy are you in your Current Position with the following? (Management),Q6 - How Happy are you in your Current Position with the following? (Upward Mobility),Q6 - How Happy are you in your Current Position with the following? (Learning New Things),Q7 - How difficult was it for you to break into Data?,"Q8 - If you were to look for a new job today, what would be the most important thing to you?",Q9 - Male/Female?,Q10 - Current Age,Q11 - Which Country do you live in?,Q12 - Highest Level of Education,Q13 - Ethnicity
62a33de124a26260273826b2,anonymous,6/13/2022,9:45,,,,,,0:02:31,Data Analyst,Yes,0-40k,Healthcare,Python,1.0,4.0,10.0,,9.0,0.0,Very Difficult,Other (Please Specify):Collaboration ,Female,27,India,Masters,Black or African American
62a48612d8c00e9f541b86b8,anonymous,6/10/2022,9:35,,,,,,0:02:18,Data Analyst,Yes,0-40k,Other (Please Specify):None for now,Python,10.0,8.0,5.0,4.0,10.0,0.0,Difficult,Remote Work,Male,33,Canada,Masters,Black or African American
62a39a340f8c8599d5afc6ce,anonymous,6/11/2022,9:48,,,,,,0:02:47,Data Engineer,No,0-40k,Other (Please Specify):Ecom,Python,8.0,10.0,9.0,9.0,0.0,4.0,Very Difficult,Better Salary,Male,42,Other (Please Specify):UAE,Masters,Asian or Asian American
62a3976ecf2555431730af5e,anonymous,6/10/2022,9:45,,,,,,0:01:27,Data Engineer,No,0-40k,Tech,Python,1.0,9.0,5.0,6.0,10.0,7.0,Very Easy,Better Salary,Male,22,United Kingdom,Masters,"Other (Please Specify):Black African, Zimbabwean Citizen"
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:07,,,,,,0:02:31,Data Analyst,Yes,66k-85k,Tech,Python,1.0,9.0,,,0.0,0.0,Neither easy nor difficult,Good Work/Life Balance,Male,34,United Kingdom,Masters,Hispanic or Latino
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:48,,,,,,0:02:18,Data Analyst,Yes,125k-150k,Tech,Python,0.0,10.0,10.0,2.0,9.0,6.0,Neither easy nor difficult,Better Salary,Male,34,Canada,Masters,Other (Please Specify):Bangladeshi
62a38a97cf25554317309af2,anonymous,6/10/2022,9:49,,,,,,0:01:29,Data Analyst,No,66k-85k,Finance,Python,6.0,10.0,5.0,,10.0,8.0,Difficult,Better Salary,Female,35,Other (Please Specify):Oman,High School,White or Caucasian
62a33d5c0f8c8599d5af107c,anonymous,6/10/2022,9:45,,,,,,0:02:31,Data Analyst,Yes,0-40k,Tech,Python,0.0,10.0,1.0,5.0,10.0,10.0,Neither easy nor difficult,Better Salary,Male,25,United States,High School,White or Caucasian
62a49fe7b4da29969c64bbe1,anonymous,6/10/2022,9:17,,,,,,0:02:47,Data Analyst,Yes,86k-105k,Other (Please Specify):Food & Beverage ,Python,6.0,8.0,10.0,9.0,4.0,0.0,Very Easy,Good Work/Life Balance,Male,53,United States,,White or Caucasian
62a3dc3ab4da29969c63e3d7,anonymous,6/10/2022,8:55,,,,,,0:00:44,Data Analyst,Yes,0-40k,Education,Python,10.0,9.0,9.0,2.0,3.0,10.0,Neither easy nor difficult,Good Work/Life Balance,Male,33,United States,,White or Caucasian
62a47e812e54c9003e54d789,anonymous,6/10/2022,11:54,,,,,,0:01:11,Student/Looking/None,No,0-40k,Finance,Python,3.0,9.0,10.0,10.0,7.0,4.0,Easy,Remote Work,Female,35,Other (Please Specify):Nigeria,Masters,White or Caucasian
62a3906224a262602738c58a,anonymous,6/10/2022,9:44,,,,,,0:00:56,Data Analyst,Yes,125k-150k,Other (Please Specify):Aerospace,Python,1.0,6.0,5.0,,9.0,7.0,Neither easy nor difficult,Good Work/Life Balance,Male,24,Other (Please Specify):Sudan,Bachelors,White or Caucasian
62a49b3cb4da29969c64b5dc,anonymous,6/11/2022,9:44,,,,,,0:01:29,Data Analyst,No,0-40k,Tech,Python,10.0,,9.0,1.0,10.0,0.0,Difficult,Good Culture,Male,33,United States,PhD,White or Caucasian
62a33c8624a26260273822f9,anonymous,6/10/2022,9:45,,,,,,0:02:47,Other (Please Specify):Manager ,Yes,150k-225k,Education,Other:SQL,,5.0,6.0,10.0,7.0,1.0,Neither easy nor difficult,Good Work/Life Balance,Male,35,United Kingdom,Masters,White or Caucasian
62a33de124a26260273826b2,anonymous,6/10/2022,11:54,,,,,,0:01:29,Data Analyst,No,106k-125k,Tech,R,10.0,6.0,8.0,8.0,10.0,,Easy,Better Salary,Male,44,Other (Please Specify):Australia,Bachelors,Asian or Asian American
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:45,,,,,,0:01:34,Data Analyst,Yes,0-40k,Finance,Python,10.0,10.0,9.0,,,6.0,Neither easy nor difficult,Better Salary,Male,43,Other (Please Specify):Mexico,,Hispanic or Latino
62a47e812e54c9003e54d789,anonymous,6/10/2022,9:49,,,,,,0:01:29,Data Analyst,Yes,0-40k,Finance,Other:SQL,1.0,5.0,0.0,7.0,10.0,0.0,Difficult,Better Salary,Female,40,United Kingdom,Masters,Black or African American
62a33dedd8c00e9f5419ce2b,anonymous,6/12/2022,9:45,,,,,,0:02:31,Data Analyst,No,0-40k,Finance,Python,0.0,5.0,10.0,5.0,9.0,,Difficult,Better Salary,Male,24,United States,Bachelors,White or Caucasian
62a49fe7b4da29969c64bbe1,anonymous,6/10/2022,9:45,,,,,,0:02:31,Data Analyst,Yes,0-40k,Tech,Other:Sql,1.0,7.0,,4.0,0.0,8.0,Neither easy nor difficult,Good Work/Life Balance,Male,33,United States,Bachelors,White or Caucasian
62a49fe7b4da29969c64bbe1,anonymous,6/11/2022,9:45,,,,,,0:01:29,Data Analyst,Yes,66k-85k,Other (Please Specify):last mile delivery logistics,Python,10.0,0.0,8.0,10.0,10.0,0.0,Very Easy,Good Work/Life Balance,Male,33,United States,,White or Caucasian
62a34f3bf408bae018ed5e42,anonymous,6/10/2022,9:45,,,,,,0:01:29,Data Analyst,No,0-40k,Tech,Python,6.0,10.0,0.0,,10.0,4.0,Neither easy nor difficult,Better Salary,Male,21,United States,Masters,Black or African American
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:45,,,,,,0:01:29,Data Analyst,Yes,0-40k,Tech,Python,10.0,10.0,10.0,,10.0,0.0,Neither easy nor difficult,Good Work/Life Balance,Male,40,United States,Masters,Other (Please Specify):7
62a33de124a26260273826b2,anonymous,6/10/2022,9:25,,,,,,0:02:31,Data Analyst,No,66k-85k,Other (Please Specify):Entertainment ,R,7.0,5.0,4.0,,9.0,,Very Difficult,Better Salary,Male,18,United Kingdom,Masters,White or Caucasian
62a39a340f8c8599d5afc6ce,anonymous,6/11/2022,9:45,,,,,,0:03:55,Data Analyst,Yes,0-40k,Finance,Python,10.0,9.0,10.0,5.0,0.0,5.0,Easy,Better Salary,Male,43,United States,Masters,Asian or Asian American
62a34f3bf408bae018ed5e42,anonymous,6/12/2022,9:26,,,,,,0:02:18,Data Analyst,No,0-40k,Tech,Python,2.0,10.0,3.0,10.0,5.0,10.0,Difficult,Better Salary,Male,19,Other (Please Specify):Bangladesh ,Masters,White or Caucasian
62a39a340f8c8599d5afc6ce,anonymous,6/12/2022,9:44,,,,,,0:02:29,Data Analyst,Yes,0-40k,Other (Please Specify):Manufacturing (Chemicals),Python,8.0,6.0,5.0,10.0,2.0,1.0,Difficult,Better Salary,Male,52,United States,Bachelors,White or Caucasian
62a48612d8c00e9f541b86b8,anonymous,6/11/2022,11:54,,,,,,0:00:56,Data Analyst,Yes,66k-85k,Other (Please Specify):Government,Python,,,10.0,0.0,,6.0,Very Difficult,Other (Please Specify):Learning opportunity,Male,40,India,Associates,White or Caucasian
62a33c8624a26260273822f9,anonymous,6/19/2022,9:13,,,,,,0:02:47,Data Analyst,Yes,0-40k,Other (Please Specify):General contractor,Python,0.0,10.0,,9.0,10.0,6.0,Very Difficult,Better Salary,Male,34,United States,Masters,Black or African American
62a38a97cf25554317309af2,anonymous,6/10/2022,9:44,,,,,,0:00:44,Data Analyst,Yes,66k-85k,Telecommunication,Python,1.0,10.0,10.0,5.0,6.0,6.0,Difficult,Good Culture,Male,18,Other (Please Specify):Morocco,High School,White or Caucasian
62a38a97cf25554317309af2,anonymous,6/11/2022,9:45,,,,,,0:03:55,Other (Please Specify):BI Manager,Yes,0-40k,Finance,Other:I currently do not work with programming languages yet,1.0,10.0,,8.0,4.0,4.0,Very Difficult,Good Culture,Female,34,United States,Bachelors,Black or African American
62a3907cbae91e4b8b838917,anonymous,6/18/2022,9:45,,,,,,0:02:31,Data Analyst,No,86k-105k,Tech,Other:unknown,5.0,10.0,,9.0,6.0,10.0,Difficult,Remote Work,Male,33,Other (Please Specify):Belgium,Masters,White or Caucasian
62a49b3cb4da29969c64b5dc,anonymous,6/11/2022,9:06,,,,,,0:01:25,Data Analyst,Yes,66k-85k,Finance,Python,4.0,10.0,10.0,6.0,,7.0,Difficult,Good Culture,Male,43,India,Masters,White or Caucasian
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,11:54,,,,,,0:02:31,Data Analyst,Yes,0-40k,Other (Please Specify):Energy (oil and gas),Other:Stata,10.0,10.0,7.0,5.0,3.0,8.0,Neither easy nor difficult,Better Salary,Male,27,Other (Please Specify):Sweden,Masters,White or Caucasian
62a33c8624a26260273822f9,anonymous,6/17/2022,9:45,,,,,,0:03:55,Data Analyst,No,125k-150k,Education,R,,0.0,,4.0,,10.0,Neither easy nor difficult,Good Culture,Male,43,Canada,Bachelors,White or Caucasian
62a3dc3ab4da29969c63e3d7,anonymous,6/10/2022,12:04,,,,,,0:00:56,Data Analyst,No,125k-150k,Tech,Python,10.0,9.0,1.0,,,10.0,Neither easy nor difficult,Good Work/Life Balance,Male,44,India,Masters,White or Caucasian
62a33c8624a26260273822f9,anonymous,6/12/2022,11:53,,,,,,0:01:20,Other (Please Specify):Data Steward,Yes,0-40k,Other (Please Specify):Utilities,Python,10.0,9.0,8.0,7.0,4.0,0.0,Easy,Other (Please Specify):Both Good work / life Balance and Good Culture,Male,22,United States,,White or Caucasian
62a3976ecf2555431730af5e,anonymous,6/10/2022,9:26,,,,,,0:02:31,Data Analyst,Yes,0-40k,Tech,Python,5.0,4.0,9.0,0.0,0.0,8.0,Difficult,Remote Work,Female,31,Other (Please Specify):Nigeria,Masters,Hispanic or Latino
62a3dc3ab4da29969c63e3d7,anonymous,6/10/2022,9:45,,,,,,0:01:29,Data Analyst,Yes,41k-65k,Other (Please Specify):Sports/Marketing,Python,1.0,10.0,10.0,7.0,0.0,2.0,Difficult,Better Salary,Male,34,Other (Please Specify):Aisa,Masters,Other (Please Specify):Bangladeshi
62a3906224a262602738c58a,anonymous,6/10/2022,9:26,,,,,,0:03:55,Data Analyst,No,0-40k,Education,Python,2.0,6.0,0.0,8.0,8.0,0.0,Difficult,Better Salary,Male,34,United States,Bachelors,Black or African American
62a34f3bf408bae018ed5e42,anonymous,6/10/2022,9:25,,,,,,0:02:47,Data Analyst,Yes,106k-125k,Tech,Python,3.0,2.0,4.0,10.0,5.0,6.0,Neither easy nor difficult,"Other (Please Specify):Strong organizational data strategy, high-performing team",Male,28,Other (Please Specify):Colombia,,White or Caucasian
62a3906224a262602738c58a,anonymous,6/10/2022,9:45,,,,,,0:02:31,Data Analyst,Yes,0-40k,Tech,Python,4.0,4.0,,10.0,,5.0,Neither easy nor difficult,Good Work/Life Balance,Male,44,United States,Masters,Other (Please Specify):Half black and half white
62a38a97cf25554317309af2,anonymous,6/10/2022,9:26,,,,,,0:02:31,Data Analyst,No,0-40k,Tech,Other:SQL,2.0,8.0,0.0,6.0,,0.0,Easy,Remote Work,Male,34,Other (Please Specify):Angola,Masters,White or Caucasian
62a3906224a262602738c58a,anonymous,6/21/2022,9:49,,,,,,0:02:31,Data Analyst,Yes,66k-85k,Finance,Python,4.0,,0.0,3.0,10.0,0.0,Neither easy nor difficult,Remote Work,Male,34,India,Bachelors,White or Caucasian
62a47e812e54c9003e54d789,anonymous,6/15/2022,9:45,,,,,,0:00:44,Data Analyst,No,0-40k,Other (Please Specify):Ecommerce,Python,1.0,9.0,1.0,5.0,4.0,10.0,Neither easy nor difficult,Better Salary,Female,19,Other (Please Specify):Greece,Masters,White or Caucasian
62a3906224a262602738c58a,anonymous,6/11/2022,9:49,,,,,,0:01:25,Data Engineer,No,0-40k,Other (Please Specify):Ecommerce,Other:I currently do not work with programming languages yet,10.0,4.0,10.0,0.0,,0.0,Difficult,Good Work/Life Balance,Male,43,India,Bachelors,White or Caucasian
62a33c8624a26260273822f9,anonymous,6/10/2022,9:25,,,,,,0:01:29,Data Analyst,Yes,0-40k,Tech,R,1.0,3.0,5.0,10.0,10.0,6.0,Difficult,Remote Work,Male,18,United States,Masters,Black or African American
62a40726575fa3a5ae89d990,anonymous,6/10/2022,9:48,,,,,,0:01:29,Student/Looking/None,No,86k-105k,Other (Please Specify):Transportation,Other,4.0,6.0,,1.0,7.0,2.0,Difficult,Good Work/Life Balance,Male,42,Other (Please Specify):Malaysia,Associates,White or Caucasian
62a3976ecf2555431730af5e,anonymous,6/10/2022,12:04,,,,,,0:03:55,Data Analyst,Yes,106k-125k,Finance,R,0.0,10.0,,0.0,9.0,10.0,Neither easy nor difficult,Better Salary,Male,52,United States,Bachelors,White or Caucasian
62a33de124a26260273826b2,anonymous,6/10/2022,9:45,,,,,,0:01:27,Data Analyst,No,0-40k,Finance,Other:None,10.0,5.0,0.0,9.0,9.0,0.0,Easy,Other (Please Specify):Projects I’m interested in,Male,39,Other (Please Specify):SG,Bachelors,White or Caucasian
62a3701f575fa3a5ae89164e,anonymous,6/10/2022,11:54,,,,,,0:01:29,Data Analyst,No,66k-85k,Finance,Python,6.0,3.0,4.0,2.0,9.0,8.0,Difficult,Better Salary,Female,34,United States,Masters,White or Caucasian
62a353f07dc029e2d66c1783,anonymous,6/10/2022,9:45,,,,,,0:02:31,Data Analyst,No,41k-65k,Finance,Python,1.0,10.0,2.0,1.0,5.0,,Difficult,Better Salary,Male,82,United States,PhD,Asian or Asian American
62a33c8624a26260273822f9,anonymous,6/10/2022,9:44,,,,,,0:02:31,Data Analyst,Yes,106k-125k,Finance,Python,2.0,10.0,,3.0,3.0,10.0,Neither easy nor difficult,Better Salary,Male,18,United Kingdom,Bachelors,White or Caucasian
62a39a340f8c8599d5afc6ce,anonymous,6/18/2022,11:54,,,,,,0:02:31,Data Analyst,Yes,0-40k,Finance,"Other:If SQL is categorised as a programming language then I will definitely say SQL. Since I am still learning, I can't give a definite answer in relation to the abover mentioned but for the sake of choosing I will say R then followed by python",0.0,,,,,7.0,Difficult,Better Salary,Male,29,Other (Please Specify):South Korea,Associates,Black or African American
62a49b3cb4da29969c64b5dc,anonymous,6/10/2022,9:45,,,,,,0:01:11,Data Analyst,Yes,0-40k,Tech,Python,5.0,0.0,7.0,10.0,1.0,0.0,Neither easy nor difficult,Good Work/Life Balance,Male,18,India,Masters,Black or African American
62a49fe7b4da29969c64bbe1,anonymous,6/10/2022,9:49,,,,,,0:01:07,Data Analyst,Yes,0-40k,Healthcare,Python,0.0,8.0,5.0,1.0,,9.0,Easy,Better Salary,Male,34,India,Bachelors,Black or African American
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,8:57,,,,,,0:02:31,Data Analyst,Yes,0-40k,Tech,Python,8.0,1.0,10.0,10.0,5.0,0.0,Difficult,Good Culture,Male,45,United States,Bachelors,White or Caucasian
62a40726575fa3a5ae89d990,anonymous,6/11/2022,9:45,,,,,,0:02:31,Data Analyst,No,66k-85k,Other (Please Specify):Customer service ,Python,0.0,4.0,,4.0,1.0,4.0,Difficult,Better Salary,Male,43,Other (Please Specify):Saudi Arabia,Bachelors,White or Caucasian
62a48612d8c00e9f541b86b8,anonymous,6/10/2022,9:45,,,,,,0:01:27,Data Analyst,Yes,41k-65k,Telecommunication,Python,4.0,7.0,4.0,,1.0,3.0,Difficult,Good Work/Life Balance,Male,25,Other (Please Specify):Iraq,,White or Caucasian
62a33de124a26260273826b2,anonymous,6/11/2022,9:44,,,,,,0:02:18,Data Analyst,No,106k-125k,Other (Please Specify):Consulting,Python,3.0,9.0,,10.0,10.0,4.0,Easy,Better Salary,Male,34,United States,Masters,Asian or Asian American
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:44,,,,,,0:01:29,Data Analyst,Yes,0-40k,Finance,R,0.0,0.0,0.0,6.0,4.0,6.0,Very Difficult,Better Salary,Male,18,Canada,Masters,Hispanic or Latino
62a33c8624a26260273822f9,anonymous,6/11/2022,9:45,,,,,,0:02:31,Other (Please Specify):Business Analyst,No,0-40k,Other (Please Specify):Renewable Resources,Python,10.0,8.0,6.0,,,8.0,Difficult,Remote Work,Male,37,Other (Please Specify):Mozambique,Masters,Other (Please Specify):Nigeria
62a33c8624a26260273822f9,anonymous,6/10/2022,9:44,,,,,,0:02:31,Student/Looking/None,No,41k-65k,Other (Please Specify):Digital Marketing ,Python,6.0,6.0,9.0,9.0,0.0,4.0,Very Difficult,Good Culture,Male,20,Other (Please Specify):Egypt,Masters,White or Caucasian
62a3dc3ab4da29969c63e3d7,anonymous,6/12/2022,9:45,,,,,,0:03:00,Data Analyst,Yes,0-40k,Tech,Python,7.0,10.0,2.0,8.0,6.0,7.0,Easy,Good Work/Life Balance,Male,35,Canada,Bachelors,Black or African American
62a49b3cb4da29969c64b5dc,anonymous,6/11/2022,9:45,,,,,,0:03:55,Data Analyst,Yes,0-40k,Tech,Other:SQL,10.0,6.0,7.0,10.0,7.0,10.0,Neither easy nor difficult,Better Salary,Male,34,United States,Masters,White or Caucasian
62a48612d8c00e9f541b86b8,anonymous,6/13/2022,9:35,,,,,,0:02:18,Data Analyst,No,41k-65k,Finance,Python,,7.0,10.0,,,7.0,Difficult,Better Salary,Male,32,Other (Please Specify):Peru,Bachelors,White or Caucasian
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:45,,,,,,0:03:55,Data Analyst,Yes,41k-65k,Tech,Other:sql,2.0,1.0,10.0,10.0,1.0,10.0,Neither easy nor difficult,Good Work/Life Balance,Male,56,India,Bachelors,White or Caucasian
62a33de124a26260273826b2,anonymous,6/10/2022,9:17,,,,,,0:03:55,Data Analyst,No,41k-65k,Tech,Python,10.0,1.0,1.0,10.0,9.0,5.0,Neither easy nor difficult,Good Work/Life Balance,Male,18,Other (Please Specify):Japan,,White or Caucasian
62a33c8624a26260273822f9,anonymous,6/10/2022,9:44,,,,,,0:03:00,Data Analyst,Yes,0-40k,Other (Please Specify):Retails,Python,,10.0,0.0,9.0,3.0,5.0,Difficult,Better Salary,Male,18,Other (Please Specify):Portugal,Associates,White or Caucasian
62a38a97cf25554317309af2,anonymous,6/10/2022,10:41,,,,,,0:01:29,Data Engineer,Yes,86k-105k,Finance,Python,7.0,10.0,0.0,0.0,7.0,6.0,Difficult,Better Salary,Male,44,Canada,Masters,White or Caucasian
62a38a97cf25554317309af2,anonymous,6/10/2022,9:44,,,,,,0:02:31,Data Analyst,No,66k-85k,Other (Please Specify):Wholesale,Other:Excel,3.0,5.0,5.0,0.0,2.0,4.0,Difficult,Better Salary,Male,18,Other (Please Specify):Portugal,Bachelors,Black or African American
62a33de124a26260273826b2,anonymous,6/10/2022,9:45,,,,,,0:02:31,Data Analyst,No,0-40k,Finance,Python,4.0,5.0,2.0,8.0,9.0,8.0,Very Easy,Better Salary,Male,26,United States,High School,Hispanic or Latino
62a3906224a262602738c58a,anonymous,6/10/2022,9:13,,,,,,0:01:27,Data Analyst,Yes,0-40k,Other (Please Specify):Automotive,Python,,10.0,5.0,2.0,,0.0,Neither easy nor difficult,Good Work/Life Balance,Male,57,United States,Masters,Native Hawaiian or other Pacific Islander
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:34,,,,,,0:01:29,Data Analyst,No,66k-85k,Construction,Python,10.0,8.0,6.0,4.0,6.0,3.0,Easy,Remote Work,Male,26,Other (Please Specify):South Africa,Masters,Other (Please Specify):Indian
62a48612d8c00e9f541b86b8,anonymous,6/10/2022,9:35,,,,,,0:02:19,Data Analyst,Yes,41k-65k,Tech,Python,0.0,9.0,,10.0,10.0,0.0,Very Difficult,Good Work/Life Balance,Male,28,United States,Masters,Asian or Asian American
62a39a340f8c8599d5afc6ce,anonymous,6/13/2022,9:44,,,,,,0:02:31,Data Analyst,No,0-40k,Finance,Python,3.0,10.0,0.0,8.0,6.0,0.0,Neither easy nor difficult,Good Culture,Female,43,Other (Please Specify):Portugal,Associates,Black or African American
62a34f3bf408bae018ed5e42,anonymous,6/10/2022,9:44,,,,,,0:02:31,Data Analyst,No,66k-85k,Finance,Python,2.0,0.0,,5.0,7.0,10.0,Very Difficult,Better Salary,Male,18,Other (Please Specify):Nigeria,Masters,White or Caucasian
62a40726575fa3a5ae89d990,anonymous,6/13/2022,9:49,,,,,,0:02:31,Data Analyst,No,66k-85k,Finance,Python,3.0,,8.0,,10.0,7.0,Difficult,Other (Please Specify):Salary and expo,Male,55,Other (Please Specify):Egypt ,Bachelors,Other (Please Specify):Kenyan African 
62a48612d8c00e9f541b86b8,anonymous,6/10/2022,9:45,,,,,,0:02:47,Data Analyst,Yes,66k-85k,"Other (Please Specify):Not working at the moment, but previously I have been into Education industry",Other,2.0,2.0,0.0,,10.0,0.0,Difficult,Remote Work,Female,19,United Kingdom,,White or Caucasian
62a34f3bf408bae018ed5e42,anonymous,6/10/2022,9:45,,,,,,0:01:29,Other (Please Specify):Informatics Specialist,No,0-40k,Finance,Other:Vba,0.0,3.0,,6.0,6.0,0.0,Easy,Better Salary,Female,18,Other (Please Specify):Poland,Bachelors,White or Caucasian
62a33c8624a26260273822f9,anonymous,6/10/2022,9:44,,,,,,0:02:31,Data Analyst,Yes,41k-65k,Other (Please Specify):sports,Other:SQL,2.0,5.0,5.0,3.0,8.0,10.0,Difficult,Better Salary,Male,18,Other (Please Specify):Nigeria ,Bachelors,White or Caucasian
62a48612d8c00e9f541b86b8,anonymous,6/11/2022,9:35,,,,,,0:02:18,Data Analyst,No,0-40k,Finance,Python,0.0,6.0,10.0,0.0,10.0,10.0,Neither easy nor difficult,Better Salary,Male,34,United States,Bachelors,White or Caucasian
62a49fe7b4da29969c64bbe1,anonymous,6/10/2022,9:45,,,,,,0:02:31,Data Analyst,No,125k-150k,Tech,"Other:If SQL is categorised as a programming language then I will definitely say SQL. Since I am still learning, I can't give a definite answer in relation to the abover mentioned but for the sake of choosing I will say R then followed by python",4.0,0.0,4.0,7.0,7.0,3.0,Very Easy,Other (Please Specify):Remote too,Male,39,United Kingdom,Bachelors,White or Caucasian
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:45,,,,,,0:00:47,Student/Looking/None,No,86k-105k,Tech,Python,2.0,10.0,7.0,10.0,0.0,10.0,Very Difficult,Better Salary,Male,39,Other (Please Specify):Barbados,Bachelors,Black or African American
62a3906224a262602738c58a,anonymous,6/11/2022,11:53,,,,,,0:02:18,Other (Please Specify):Analytics Manager,Yes,0-40k,Other (Please Specify),Other:SQL,10.0,10.0,8.0,0.0,3.0,3.0,Neither easy nor difficult,Good Work/Life Balance,Male,35,United States,,White or Caucasian
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,11:53,,,,,,0:01:29,Other (Please Specify):I work with data tools and can create simple dashboards but I am not a data scientist,Yes,0-40k,Tech,Python,7.0,2.0,7.0,3.0,,1.0,Neither easy nor difficult,Better Salary,Female,27,United Kingdom,Masters,White or Caucasian
62a48612d8c00e9f541b86b8,anonymous,6/11/2022,9:25,,,,,,0:01:27,Data Analyst,Yes,86k-105k,Tech,Other,10.0,3.0,,9.0,8.0,8.0,Very Difficult,Better Salary,Male,43,Other (Please Specify):Azerbaijan,Masters,White or Caucasian
62a33c8624a26260273822f9,anonymous,6/14/2022,11:53,,,,,,0:01:29,Data Analyst,Yes,0-40k,Tech,Python,10.0,10.0,0.0,9.0,0.0,6.0,Neither easy nor difficult,Good Work/Life Balance,Male,18,India,Associates,White or Caucasian
62a47e812e54c9003e54d789,anonymous,6/11/2022,9:25,,,,,,0:02:31,Data Analyst,No,0-40k,Tech,Python,10.0,7.0,5.0,,,10.0,Neither easy nor difficult,Better Salary,Male,38,United States,,White or Caucasian
62a33de124a26260273826b2,anonymous,6/10/2022,9:35,,,,,,0:01:33,Data Engineer,Yes,41k-65k,Other (Please Specify):Semiconductor manufacturing,JavaScript,7.0,2.0,9.0,6.0,3.0,7.0,Difficult,Better Salary,Male,35,Other (Please Specify):Nigeria ,Masters,White or Caucasian
62a49fe7b4da29969c64bbe1,anonymous,6/10/2022,11:49,,,,,,0:02:31,Data Analyst,Yes,0-40k,Other (Please Specify):Government ,Python,,10.0,,,0.0,0.0,Difficult,Good Work/Life Balance,Male,40,Other (Please Specify):Kosovo,Masters,White or Caucasian
62a49fe7b4da29969c64bbe1,anonymous,6/11/2022,9:45,,,,,,0:03:00,Data Analyst,No,0-40k,Other (Please Specify):Marketing,Python,4.0,10.0,5.0,10.0,9.0,7.0,Neither easy nor difficult,Good Work/Life Balance,Male,43,Other (Please Specify):Chile,Masters,Hispanic or Latino
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,11:18,,,,,,0:01:29,Data Engineer,No,106k-125k,Tech,Python,0.0,,,9.0,9.0,10.0,Difficult,Good Culture,Male,33,United States,Masters,Asian or Asian American
